,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing
1589,2012,74.5,4.867534450455582,1.3862943611198906,0.4252677354043441,4.630928035889734,4.584967478670572,7.533158807455563,3.648057459593681,1.6094379124341003,4.584967478670572,1.62924053973028,4.584967478670572,0.09531017980432487,7.48464748642824,14.886222904388132,2.186051276738094,2.163323025660538,0.5743636445699783,12.9,0,1
1590,2011,74.3,2.6390573296152584,1.3862943611198906,0.412109650826833,2.32532715278525,4.574710978503383,7.358830898342354,3.6189933266497696,1.6094379124341003,4.574710978503383,1.5871923034867808,4.574710978503383,0.09531017980432487,4.984470631905648,17.170144808776374,2.1972245773362196,2.174751721484161,0.5732368838873878,13.0,0,1
1591,2010,74.1,4.882801922586371,1.3862943611198906,0.3987761199573678,4.198202899474689,4.574710978503383,4.30406509320417,3.591817741270805,1.6094379124341003,4.574710978503383,1.6074359097634274,4.574710978503383,0.09531017980432487,6.8797230076092415,17.151717405235146,2.2192034840549946,2.1972245773362196,0.5675839575845996,12.8,0,1
1592,2009,74.0,4.882801922586371,1.3862943611198906,0.3852624007906449,6.069686938703342,4.574710978503383,5.0369526024136295,3.5667118201397288,1.6094379124341003,4.584967478670572,1.6034198401085376,4.584967478670572,0.09531017980432487,8.899423030609352,14.832690062138475,2.2300144001592104,2.2192034840549946,0.5630384952129249,12.6,0,1
1593,2008,73.8,4.890349128221754,1.3862943611198906,0.3852624007906449,6.085528317284632,4.584967478670572,5.814130531825066,3.5380565643793527,1.6094379124341003,4.584967478670572,1.4973884086254776,4.584967478670572,0.09531017980432487,9.049541085514997,14.812890834002783,2.2512917986064953,2.2300144001592104,0.5579000311519196,12.5,0,1
1594,2007,73.7,4.897839799950911,1.3862943611198906,0.35767444427181594,6.018547598613997,4.574710978503383,5.978885764901122,3.5115454388310208,1.6094379124341003,4.584967478670572,1.528227857008557,4.584967478670572,0.09531017980432487,8.891535110828206,17.097392956136947,2.272125885509337,2.2512917986064953,0.5515836162381584,12.3,0,1
1595,2006,73.6,4.90527477843843,1.3862943611198906,0.3506568716131694,5.90512039601909,4.564348191467836,6.336825731146441,3.484312288372662,1.6094379124341003,4.564348191467836,1.536867219599265,4.564348191467836,0.09531017980432487,8.736165327261933,17.07911371438721,2.2823823856765264,2.2617630984737906,0.5492768101402434,12.7,0,1
1596,2005,73.4,4.912654885736052,1.3862943611198906,0.3784364357202451,5.699076027689388,4.574710978503383,7.249925536717988,1.547562508716013,1.6094379124341003,4.574710978503383,1.4562867329399256,4.574710978503383,0.09531017980432487,8.629596983963193,17.06042030034912,2.302585092994046,2.2823823856765264,0.5504308783583501,12.9,0,1
1597,2004,73.2,4.927253685157205,1.3862943611198906,0.3987761199573678,5.757841060731299,4.553876891600541,8.653470809708786,3.427514689979529,1.6094379124341003,4.564348191467836,1.556037135706985,4.564348191467836,0.09531017980432487,8.508450634995807,14.738745125512837,2.322387720290225,2.2925347571405443,0.5486992761940722,12.7,0,1
1598,2003,73.1,4.9344739331306915,1.3862943611198906,0.3920420877760237,5.580671318115082,4.564348191467836,6.450470422144176,3.3945083935113587,1.6094379124341003,4.574710978503383,1.599387576580599,4.574710978503383,0.09531017980432487,8.403951902322074,14.719272734218293,2.33214389523559,2.312535423847214,0.5446471722415014,12.1,0,1
1599,2002,72.9,2.70805020110221,1.6094379124341003,0.3987761199573678,5.383131510179126,4.564348191467836,6.013715156042802,3.3638415951183864,1.6094379124341003,4.553876891600541,1.4816045409242156,4.553876891600541,0.09531017980432487,8.335279004515899,17.001814099012826,2.3513752571634776,2.33214389523559,0.5440669575457926,12.0,0,1
1600,2001,72.7,4.976733742420574,1.6094379124341003,0.4252677354043441,5.353002976471368,4.564348191467836,7.695757990554761,3.332204510175204,1.791759469228055,4.564348191467836,1.4816045409242156,4.574710978503383,0.09531017980432487,8.27285548738327,14.67835747421047,2.3702437414678603,2.341805806147327,0.545227050483323,11.9,0,1
1601,2000,72.4,5.0106352940962555,1.6094379124341003,0.43178241642553783,3.1934214857178014,4.584967478670572,8.730367211692958,3.295836866004329,1.791759469228055,4.59511985013459,1.4816045409242156,4.59511985013459,0.09531017980432487,6.100710601772685,14.656460742991905,2.379546134130174,2.3608540011180215,0.5394130806179033,11.6,0,1
1602,2015,78.5,4.127134385045092,0.0,1.7232773221513311,0.0,4.605170185988092,0.0,3.3463891451671604,0.0,4.605170185988092,1.9370408655603775,4.605170185988092,0.09531017980432487,9.0356041970537,10.802916927334872,2.681021528714291,2.681021528714291,0.5312163134137247,12.7,0,1
1603,2014,78.2,4.143134726391533,0.0,0.009950330853168083,7.626934961884006,4.605170185988092,0.0,3.3032169733019514,0.0,4.605170185988092,2.689886230474539,4.605170185988092,0.09531017980432487,8.95121226051245,3.7376696182833684,2.681021528714291,2.6878474937846906,0.5265021031509982,12.7,0,1
1604,2013,77.9,4.174387269895637,0.0,0.009950330853168083,7.3948564007774085,4.605170185988092,0.0,3.261935314328648,0.0,4.605170185988092,2.498151876538021,4.605170185988092,0.09531017980432487,8.869726575925158,5.976350909297934,2.6878474937846906,2.6946271807700692,0.520577915208669,12.4,0,1
1605,2012,77.6,4.189654742026425,0.0,0.009950330853168083,7.139613051738394,4.605170185988092,0.0,3.2228678461377385,0.0,4.605170185988092,2.318458442150336,4.605170185988092,0.09531017980432487,8.78611231042363,5.955837369464831,2.6946271807700692,2.7013612129514133,0.5158131652770298,12.1,0,1
1606,2011,77.3,4.219507705176107,0.0,1.0715836162801904,6.985543335454197,4.574710978503383,0.0,3.1822118404966093,0.0,4.574710978503383,2.209372711271867,4.574710978503383,0.09531017980432487,8.779335035765593,5.934894195619588,2.7013612129514133,2.70805020110221,0.5086232002107907,11.8,0,1
1607,2010,76.7,4.30406509320417,0.0,1.0402767116551463,4.52330610024544,4.584967478670572,0.0,3.139832617527748,0.0,4.584967478670572,2.189416394888408,4.574710978503383,0.09531017980432487,6.4533020806184656,5.908082938168931,2.70805020110221,2.714694743820879,0.5025918188388871,11.6,0,1
1608,2009,76.3,4.330733340286331,0.0,0.9516578757114464,4.620088561585715,4.59511985013459,1.9459101490553132,3.100092288878234,0.0,4.59511985013459,2.3243465847755584,4.59511985013459,0.09531017980432487,6.393868140224666,3.6109179126442243,2.714694743820879,2.7212954278522306,0.501381164937991,11.8,0,1
1609,2008,75.9,4.406719247264253,0.0,1.0152306797290584,6.983523101108116,4.59511985013459,0.0,1.1939224684724346,0.0,4.59511985013459,2.33214389523559,4.59511985013459,0.09531017980432487,8.670707332810172,5.8944028342648505,2.7212954278522306,2.72785282839839,0.4953058121079539,11.8,0,1
1610,2007,75.4,4.418840607796598,0.0,1.0224509277025458,2.013767522508313,4.59511985013459,3.044522437723423,3.0204248861443626,0.0,4.59511985013459,2.033397603178429,4.59511985013459,0.09531017980432487,3.9864305112885963,5.857933154483459,2.72785282839839,2.7343675094195836,0.4898062565419153,11.9,0,1
1611,2006,75.0,4.48863636973214,0.0,0.9631743177730056,6.49352675173933,4.59511985013459,3.871201010907891,2.9806186357439426,0.0,4.59511985013459,2.124653884501384,4.59511985013459,0.09531017980432487,8.39604715927094,5.811140992976701,2.72785282839839,2.740840023925201,0.4836599556932212,12.0,0,1
1612,2005,74.3,4.543294782270004,0.0,0.9042181506398859,6.432862743927902,4.59511985013459,7.241366283322318,2.9444389791664403,0.0,4.59511985013459,2.3532782073095637,4.59511985013459,0.09531017980432487,8.15751195281297,5.7745515455444085,2.7343675094195836,2.740840023925201,0.4855078157817008,12.1,0,1
1613,2004,73.4,2.833213344056216,0.0,0.9555114450274363,6.418217056487087,4.584967478670572,3.6375861597263857,2.9069010598473755,0.0,4.574710978503383,1.9300710850255671,4.574710978503383,0.09531017980432487,8.25695337351326,5.746203190540153,2.740840023925201,2.747270914255491,0.48057258059496977,12.2,0,1
1614,2003,72.7,4.727387818712341,0.0,1.0116009116784799,6.199490177963379,4.59511985013459,4.330733340286331,2.8735646395797834,0.0,4.59511985013459,1.9315214116032138,4.59511985013459,0.09531017980432487,8.141261984559979,3.5553480614894135,2.747270914255491,2.7536607123542622,0.4706284340145776,11.8,0,1
1615,2002,71.8,4.8283137373023015,0.0,1.0818051703517284,1.6675281993232343,4.59511985013459,6.831953565565855,2.8449093838194073,0.0,4.59511985013459,1.9139771019523042,4.59511985013459,0.09531017980432487,3.5077289114152674,5.697093486505405,2.747270914255491,2.7536607123542622,0.4681268692328754,12.0,0,1
1616,2001,78.0,4.867534450455582,0.0,1.091923300517313,3.7449499103842836,4.59511985013459,0.0,2.8094026953624978,0.0,4.584967478670572,1.922787731634459,4.59511985013459,0.09531017980432487,5.70270182429721,5.680172609017068,2.7536607123542622,2.760009940032921,0.461845441544272,11.8,0,1
1617,2000,69.6,4.941642422609304,0.0,1.0402767116551463,5.7076486666284225,4.574710978503383,3.044522437723423,2.785011242238338,0.0,4.59511985013459,2.1972245773362196,4.59511985013459,0.09531017980432487,7.688912013603847,5.659482215759621,2.760009940032921,2.760009940032921,0.4555243079809013,11.3,0,1
1618,2015,58.2,5.58724865840025,3.970291913552122,1.7232773221513311,0.0,4.174387269895637,5.375278407684165,3.2108436531709366,4.442651256490317,4.204692619390966,1.9370408655603775,4.174387269895637,0.9162907318741551,6.59403765453372,14.373293810689386,2.163323025660538,2.1400661634962708,0.36325325929885494,8.4,0,1
1619,2014,57.8,5.60947179518496,3.970291913552122,0.009950330853168083,3.862040782158501,4.30406509320417,5.673323267171493,3.186352633162641,4.454347296253507,4.31748811353631,2.061786606441115,4.30406509320417,0.9555114450274363,6.717288227336221,16.64653603980622,2.186051276738094,2.163323025660538,0.35767444427181594,8.2,0,1
1620,2013,57.3,5.62040086571715,3.9889840465642745,0.009950330853168083,3.6339226992843012,4.248495242049359,5.402677381872279,3.1570004211501135,4.465908118654584,2.0794415416798357,2.0255131996542803,4.248495242049359,0.9555114450274363,6.657573387853142,16.617525731454585,2.2082744135228043,2.186051276738094,0.35136084911496357,8.0,0,1
1621,2012,57.2,3.332204510175204,3.9889840465642745,0.009950330853168083,4.580330035189494,4.204692619390966,5.834810737062605,3.131136910560194,4.48863636973214,4.290459441148391,2.010894999144726,4.204692619390966,0.9162907318741551,6.657173322549646,9.721245992542345,2.2300144001592104,2.2082744135228043,0.3442986728706769,7.7,0,1
1622,2011,56.8,5.605802066295998,4.007333185232471,0.4762341789963716,4.63289623792369,4.204692619390966,3.2188758248682006,3.104586678466073,4.51085950651685,4.290459441148391,2.0268315914075385,4.204692619390966,0.9162907318741551,6.729692616210553,14.256979672706626,2.2512917986064953,2.2300144001592104,0.3393253056036194,7.5,0,1
1623,2010,56.5,5.6131281063880705,4.007333185232471,0.4700036292457356,2.35949311269911,4.290459441148391,7.450079569807499,1.308332819650179,4.5217885770490405,4.356708826689592,1.9947003132247452,4.30406509320417,0.9162907318741551,4.3742166157182245,11.967726619972767,2.2823823856765264,2.2512917986064953,0.3336110043401807,7.3,0,1
1624,2009,56.0,5.6240175061873385,4.02535169073515,0.4637340162321401,4.45008694604512,4.276666119016055,7.986164860332727,1.1631508098056809,4.543294782270004,4.356708826689592,2.060513531794317,4.30406509320417,0.9555114450274363,6.548438454061284,14.198455990942556,2.302585092994046,2.2823823856765264,0.32570013963930183,7.1,0,1
1625,2008,55.5,5.631211781821365,4.02535169073515,0.4510756193602166,4.636100614110914,4.31748811353631,4.59511985013459,3.0252910757955354,4.553876891600541,4.31748811353631,2.046401687601636,4.31748811353631,0.9555114450274363,6.537674335994972,16.464392114300864,2.322387720290225,2.302585092994046,0.3074846997479606,5.8,0,1
1626,2007,55.0,5.645446897643238,4.04305126783455,0.4382549309311553,4.416917080690673,4.31748811353631,1.0986122886681098,2.995732273553991,4.574710978503383,4.343805421853684,2.075684492802124,4.31748811353631,0.9932517730102833,6.391308606514294,14.12854380659362,2.341805806147327,2.33214389523559,0.30968815271439554,6.4,0,1
1627,2006,54.3,5.666426688112432,4.060443010546419,0.4252677354043441,4.229883205241819,2.302585092994046,4.859812404361672,2.970414465569701,4.59511985013459,4.382026634673881,2.0228711901914416,4.3694478524670215,1.0296194171811581,6.25889782623132,14.09523480071342,2.3702437414678603,2.3513752571634776,0.3001045924503381,6.1,0,1
1628,2005,53.6,3.4011973816621555,4.060443010546419,0.4382549309311553,4.114345068795094,4.430816798843313,3.5263605246161616,2.9444389791664403,4.624972813284271,4.3694478524670215,1.9933388426264242,4.356708826689592,1.0647107369924282,6.1922450101818125,16.364859161727388,2.388762789235098,2.3702437414678603,0.2911759617060367,5.8,0,1
1629,2004,52.8,5.6937321388027,4.07753744390572,0.3987761199573678,4.062448722071939,4.30406509320417,5.153291594497779,2.917770732084279,4.6443908991413725,2.0794415416798357,1.9851308622085946,4.248495242049359,1.0986122886681098,6.087586425577613,14.029974147165145,0.7419373447293773,0.6931471805599453,0.2874320411965716,5.5,0,1
1630,2003,52.0,5.703782474656201,4.0943445622221,0.43178241642553783,2.03607096073395,4.382026634673881,5.4510384535657,2.8903717578961645,4.672828834461906,4.219507705176107,1.9810014688665833,4.1588830833596715,1.1631508098056809,5.97327837918711,11.737100484138523,0.832909122935104,0.7884573603642702,0.27611543608031547,5.2,0,1
1631,2002,51.2,3.4657359027997265,4.110873864173311,0.4252677354043441,1.542542645150707,4.405992900805995,6.576469569048224,2.8622008809294686,4.6913478822291435,4.189654742026425,1.9906103279732201,4.127134385045092,1.1939224684724346,5.814799442382866,16.269866071643634,0.9162907318741551,0.9162907318741551,0.26849925303500694,4.9,0,1
1632,2001,55.0,3.5553480614894135,4.110873864173311,0.412109650826833,1.685636758914407,4.405992900805995,8.4040244933106,2.8390784635086144,4.709530201312334,4.04305126783455,2.0001277349601105,3.912023005428146,1.2237754316221157,3.6335602693254008,16.239716557004048,1.0296194171811581,0.9932517730102833,0.26005390533430683,4.6,0,1
1633,2000,49.8,3.6375861597263857,4.110873864173311,0.3852624007906449,3.2166762571918652,4.405992900805995,7.364547014255642,2.8094026953624978,4.718498871295094,3.9889840465642745,1.986503546020567,3.784189633918261,1.252762968495368,5.599711434304669,12.189790812955891,2.4849066497880004,1.0647107369924282,0.25541711186450544,4.4,0,1
1634,2015,81.7,4.007333185232471,0.0,1.7232773221513311,0.0,4.564348191467836,1.0986122886681098,4.257030144499196,0.0,4.584967478670572,1.9370408655603775,4.584967478670572,0.09531017980432487,10.078300305356336,12.975891473504072,0.5877866649021191,0.5877866649021191,0.6168059473032227,14.6,1,0
1635,2014,81.4,4.02535169073515,0.0,2.2502386126218363,6.017619564984247,2.302585092994046,0.0,4.251348311031766,0.0,4.605170185988092,2.3749057545736716,4.605170185988092,0.09531017980432487,7.870901348264555,12.965393728013272,0.5877866649021191,0.5877866649021191,0.6135627012171029,14.3,1,0
1636,2013,81.1,4.060443010546419,0.0,2.259677591982769,5.9277116594129575,4.553876891600541,0.0,4.2456340097683265,0.0,4.605170185988092,2.387844936944869,4.605170185988092,0.09531017980432487,7.780799746834562,12.956013590120072,0.5877866649021191,0.5306282510621704,0.6032224730319583,14.2,1,0
1637,2012,81.0,4.07753744390572,0.0,2.1598687907924505,5.841000299448989,4.543294782270004,0.0,4.239886867512759,0.0,4.605170185988092,2.3933394562625097,4.605170185988092,0.09531017980432487,7.693884294490396,12.946713912618431,0.5877866649021191,0.5306282510621704,0.5993858007454709,14.1,1,0
1638,2011,87.0,4.0943445622221,0.0,2.0681277817795625,8.189324327382314,4.418840607796598,1.3862943611198906,4.23410650459726,0.0,4.574710978503383,2.3608540011180215,4.574710978503383,0.09531017980432487,10.03551737461766,12.939086964880705,0.5877866649021191,0.5306282510621704,0.6021277821727766,14.8,1,0
1639,2010,83.0,4.143134726391533,0.0,2.187174241482718,5.631458006344329,4.330733340286331,0.0,4.22829253473184,0.0,4.343805421853684,2.2300144001592104,4.343805421853684,0.09531017980432487,7.691106301438446,10.632460266065506,0.5877866649021191,0.5306282510621704,0.5982868995359851,14.6,1,0
1640,2009,82.0,4.1588830833596715,0.0,2.1258479144939915,5.818651808269174,4.465908118654584,0.6931471805599453,4.220977213155467,0.0,4.30406509320417,2.2332350148592526,4.30406509320417,0.09531017980432487,7.892296106820459,12.929938150001266,0.5877866649021191,0.5306282510621704,0.596085467716814,14.4,1,0
1641,2008,80.0,4.174387269895637,0.0,2.096790180014449,7.8847924827545866,4.465908118654584,0.6931471805599453,4.213607983048918,0.0,4.290459441148391,2.21375387928743,4.290459441148391,0.09531017980432487,9.995600216640488,10.807300762899171,0.5306282510621704,0.5306282510621704,0.594982931772714,14.6,1,0
1642,2007,79.6,4.189654742026425,0.0,2.134166441369082,7.855501387831374,4.418840607796598,1.0986122886681098,4.206184043977636,0.0,4.343805421853684,2.2364452904895007,4.31748811353631,0.09531017980432487,9.871819862553187,10.752034632323763,0.5306282510621704,0.5306282510621704,0.5922212619699848,14.4,1,0
1643,2006,79.3,4.204692619390966,0.0,2.286455711064162,7.775569711746069,4.465908118654584,0.6931471805599453,4.198704577546343,0.0,4.430816798843313,2.295560478057081,4.454347296253507,0.09531017980432487,9.721519965087632,8.420462002456466,0.5306282510621704,0.5306282510621704,0.592774206413158,14.8,1,0
1644,2005,79.0,4.219507705176107,0.0,2.0028304393079956,7.71781208811174,4.454347296253507,1.9459101490553132,4.189654742026425,0.0,4.553876891600541,2.285438934159075,4.532599493153256,0.09531017980432487,9.67006299924683,10.688187864022686,0.5306282510621704,0.5306282510621704,0.5905605917848442,14.8,1,0
1645,2004,78.7,4.248495242049359,0.0,2.018895041811802,5.319666590873676,4.454347296253507,1.6094379124341003,4.182050142641207,0.0,4.499809670330265,2.247072383063787,4.499809670330265,0.09531017980432487,7.326827193199469,10.627866891777025,0.5306282510621704,0.5306282510621704,0.586118607801422,14.2,1,0
1646,2003,78.5,4.276666119016055,0.0,2.0412203288596382,7.426187562417589,4.499809670330265,1.6094379124341003,4.1728476237100445,0.0,4.553876891600541,2.2617630984737906,4.553876891600541,0.09531017980432487,9.524493230496246,12.895671036578872,0.5306282510621704,0.5306282510621704,0.5822156198526637,13.8,1,0
1647,2002,78.2,4.330733340286331,0.0,1.9065751436566365,7.348420482870309,4.405992900805995,2.0794415416798357,4.165113633110308,0.0,4.564348191467836,2.1815467646169897,4.564348191467836,0.09531017980432487,9.379655983612215,12.88909372979111,0.5306282510621704,0.5306282510621704,0.5799784824543073,13.8,1,0
1648,2001,77.8,4.382026634673881,0.0,1.890095369948917,4.875312118901949,4.405992900805995,1.0986122886681098,4.155753190350744,0.0,4.564348191467836,2.0930978681273213,4.564348191467836,0.09531017980432487,7.023568696213011,10.579717439219063,0.5306282510621704,0.5306282510621704,0.5782973388810034,13.7,1,0
1649,2000,77.5,2.1972245773362196,0.0,1.8855533485144158,4.907898927161291,4.405992900805995,1.0986122886681098,4.147885329150131,0.0,4.553876891600541,2.057962510002712,4.553876891600541,0.09531017980432487,7.039279120323399,8.291045131081729,0.5877866649021191,0.5306282510621704,0.5760514086836982,13.8,1,0
1650,2013,69.22493169398908,5.110760819597365,0.0,0.009950330853168083,6.771796161588592,2.1972245773362196,0.0,4.414009680526933,0.0,4.382026634673881,2.9036169846461855,4.382026634673881,0.09531017980432487,8.193884591821957,16.361306588246645,0.09531017980432487,0.09531017980432487,0.48707647070521465,0.0,0,1
1651,2015,63.1,3.258096538021482,2.1972245773362196,1.7232773221513311,0.0,4.30406509320417,0.6931471805599453,1.5686159179138452,2.5649493574615367,4.219507705176107,1.9370408655603775,4.30406509320417,0.6418538861723948,7.055534103588111,15.246381934680077,2.174751721484161,2.1400661634962708,0.4140944348062189,8.5,0,1
1652,2014,63.0,3.295836866004329,2.1972245773362196,0.009950330853168083,4.405826141490824,4.442651256490317,2.70805020110221,1.410986973710262,2.5649493574615367,4.442651256490317,1.5623463049002497,4.442651256490317,0.6418538861723948,7.1911799164052645,10.744903864764554,2.1972245773362196,2.163323025660538,0.4114471797857118,8.5,0,1
1653,2013,62.7,3.367295829986474,2.1972245773362196,0.009950330853168083,2.290540970868982,2.1972245773362196,4.143134726391533,3.414442608412176,2.5649493574615367,2.1972245773362196,1.5325568680981427,2.1972245773362196,0.7419373447293773,4.987560302451366,12.885673487343764,2.2082744135228043,2.186051276738094,0.4061315526513249,8.2,0,1
1654,2012,62.5,3.4011973816621555,2.1972245773362196,0.009950330853168083,4.150790985471708,2.1972245773362196,3.58351893845611,3.3945083935113587,2.5649493574615367,2.1972245773362196,1.4724720573609429,2.1972245773362196,0.7884573603642702,7.219117557811584,12.85641670376481,2.2300144001592104,2.2082744135228043,0.3994470357826014,7.8,0,1
1655,2011,62.2,5.3612921657094255,2.1972245773362196,0.009950330853168083,4.385477979924001,4.330733340286331,5.459585514144159,3.370738174177447,2.5649493574615367,4.30406509320417,1.3532545070416904,4.330733340286331,0.7884573603642702,7.240120230099717,15.128608492884625,2.2512917986064953,2.2300144001592104,0.396760667478018,7.7,0,1
1656,2010,62.0,5.3706380281276624,2.1972245773362196,0.009950330853168083,2.23570514464058,4.174387269895637,7.164720378771857,3.3463891451671604,2.5649493574615367,3.970291913552122,1.4539530095937052,4.174387269895637,0.7884573603642702,4.823370941790145,12.820025092118572,2.272125885509337,2.2512917986064953,0.3947411447451887,7.6,0,1
1657,2009,61.7,5.375278407684165,2.1972245773362196,0.009950330853168083,2.4969210955891046,4.174387269895637,5.777652323222656,3.3250360206965914,2.5649493574615367,4.1588830833596715,1.5665304114228238,4.174387269895637,0.7884573603642702,4.9961205293793824,12.783497478257402,2.2925347571405443,2.272125885509337,0.3893357261782807,7.1,0,1
1658,2008,61.4,5.384495062789089,2.1972245773362196,0.019802627296179712,4.13935995932694,4.31748811353631,1.6094379124341003,3.299533727885655,2.5649493574615367,4.30406509320417,1.4422019930581866,4.31748811353631,0.832909122935104,7.063506696088449,12.758640799992955,2.322387720290225,2.2925347571405443,0.3886579897917832,7.2,0,1
1659,2007,61.2,5.393627546352362,2.1972245773362196,0.019802627296179712,2.122740552261238,4.31748811353631,2.4849066497880004,3.2771447329921766,2.5649493574615367,4.330733340286331,1.5129270120532565,4.330733340286331,0.832909122935104,4.73893855053255,15.013263861228538,2.341805806147327,2.312535423847214,0.3886579897917832,7.4,0,1
1660,2006,69.0,5.402677381872279,2.1972245773362196,0.009950330853168083,4.039507622674332,4.23410650459726,3.1354942159291497,3.250374491927572,2.5649493574615367,4.23410650459726,1.43746264769429,4.23410650459726,0.832909122935104,6.851327616784041,12.684335820621712,2.3608540011180215,2.341805806147327,0.3825376034644598,7.2,0,1
1661,2005,66.0,5.4116460518550396,2.1972245773362196,0.009950330853168083,4.027525588784179,3.7612001156935624,4.852030263919617,3.2268439945173775,2.5649493574615367,4.276666119016055,1.6505798557652755,4.276666119016055,0.832909122935104,6.549286153461804,10.353702929382365,2.379546134130174,2.3608540011180215,0.3791211327685624,7.2,0,1
1662,2004,64.0,5.41610040220442,2.1972245773362196,0.009950330853168083,1.79238975055904,4.405992900805995,8.525161361065415,3.202746442938317,2.5649493574615367,4.23410650459726,1.7404661748405046,2.0794415416798357,0.832909122935104,4.1517842901932225,12.74497247492367,0.6931471805599453,2.379546134130174,0.3722529739020508,6.7,0,1
1663,2003,63.0,5.424950017481403,2.1972245773362196,0.009950330853168083,3.422753666153954,4.405992900805995,8.192016914536875,3.173878458937465,2.5649493574615367,4.330733340286331,1.7101878155342434,4.343805421853684,0.832909122935104,6.27209672673534,14.899725703347853,0.832909122935104,0.7419373447293773,0.3694924476493468,6.6,0,1
1664,2002,62.0,5.43372200355424,2.0794415416798357,0.019802627296179712,1.6318236205066794,4.405992900805995,6.784457062637643,3.1484533605716547,2.5649493574615367,4.5217885770490405,1.8421356765531218,4.499809670330265,0.7884573603642702,3.8702470602082406,14.870947042407638,0.9162907318741551,0.832909122935104,0.368801123736573,6.5,0,1
1665,2001,61.0,5.438079308923196,2.0794415416798357,0.009950330853168083,3.3939124105796803,4.405992900805995,7.243512974665482,3.122364924487357,2.5649493574615367,4.330733340286331,1.6752256529721035,4.330733340286331,0.7884573603642702,6.142531386784359,12.541580131214536,0.9932517730102833,0.9162907318741551,0.3674170404706345,6.5,0,1
1666,2000,60.0,3.1780538303479458,2.0794415416798357,0.0295588022415444,2.2611973376279675,4.405992900805995,0.0,3.095577608523707,2.4849066497880004,4.07753744390572,1.8341801851120072,3.9512437185814275,0.7419373447293773,6.170606312051427,12.540256551633375,1.0647107369924282,0.9932517730102833,0.36672427979173383,6.4,0,1
1667,2015,74.6,4.990432586778736,0.0,1.7232773221513311,0.0,4.584967478670572,0.0,3.535145354171894,0.0,4.59511985013459,1.9370408655603775,4.584967478670572,0.09531017980432487,9.132715772654008,11.746146071780966,2.066862759472976,2.0541237336955462,0.5760514086836982,15.2,0,1
1668,2014,74.2,5.003946305945459,0.0,0.009950330853168083,4.755987558227454,4.584967478670572,0.0,3.520460802488973,0.0,4.59511985013459,1.7595805708638197,4.584967478670572,0.09531017980432487,7.051802132347808,11.751430423397137,2.0794415416798357,2.066862759472976,0.5704144151776482,14.7,0,1
1669,2013,74.1,4.997212273764115,0.0,0.009950330853168083,6.82270665961383,4.59511985013459,0.0,3.505557396986398,0.0,4.59511985013459,1.7613002617433464,4.59511985013459,0.09531017980432487,9.17349639215327,14.04555345396946,2.0794415416798357,2.0794415416798357,0.56815069038526,14.7,0,1
1670,2012,73.9,5.043425116919247,0.0,0.009950330853168083,6.820219314056677,4.59511985013459,0.0,3.490428515390098,0.0,4.59511985013459,1.7509374747078,4.59511985013459,0.09531017980432487,9.136933589823592,14.043349468805042,2.0918640616783932,2.0794415416798357,0.5630384952129249,14.3,0,1
1671,2011,73.6,5.0689042022202315,0.0,1.3937663759585914,6.824164131787131,4.59511985013459,1.0986122886681098,3.475067230228611,0.0,4.59511985013459,1.824549292051046,4.59511985013459,0.09531017980432487,9.126770671435972,11.7380270979906,2.0918640616783932,2.0918640616783932,0.5584722772333437,14.1,0,1
1672,2010,73.3,5.099866427824199,0.0,1.3737155789130306,0.10260710419715835,4.605170185988092,2.5649493574615367,1.547562508716013,0.0,4.605170185988092,1.8389610707123492,4.605170185988092,0.18232155679395465,2.2381993068585566,7.134890851565884,2.1041341542702074,2.1041341542702074,0.5538851132264376,14.0,0,1
1673,2009,72.8,5.117993812416755,0.0,1.3428648031925547,6.4381294708330215,4.605170185988092,2.772588722239781,1.4350845252893227,0.0,4.605170185988092,1.7867469274045107,4.605170185988092,0.09531017980432487,8.898246256937252,14.036595992809012,2.1162555148025524,2.1162555148025524,0.5504308783583501,13.8,0,1
1674,2008,72.7,5.117993812416755,0.0,1.2499017362143359,2.034572632456343,4.605170185988092,2.5649493574615367,3.4242626545931514,0.0,4.605170185988092,1.7227665977411035,4.605170185988092,0.09531017980432487,4.438347892641061,14.03394061821219,2.128231705849268,2.1162555148025524,0.5469646703818639,13.6,0,1
1675,2007,72.9,5.087596335232384,0.0,1.4445632692438664,6.369069086041864,4.584967478670572,2.6390573296152584,3.40452517175483,0.0,4.574710978503383,1.6563214983329508,4.584967478670572,0.09531017980432487,8.791129371181722,11.727746479854769,2.1400661634962708,2.128231705849268,0.5423242908253617,13.5,0,1
1676,2006,71.8,5.111987788356544,0.0,1.5539252025038417,6.22135428087603,4.584967478670572,1.3862943611198906,3.3877743613300146,0.0,4.59511985013459,1.682688374173693,4.584967478670572,0.09531017980432487,8.647689615404115,14.0257690523262,2.151762203259462,2.1400661634962708,0.5382462193419828,13.4,0,1
